Color,Wavelength,R,T,x,K,S,error,,,,
K8,563,0.009284217935515,0.19064041140000001,2,6.052342079,0.091158776,3.642919299551295e-17,,,,
K8,562,0.009216775631565,0.19026199340000002,2,6.061114569,0.090284731,9.200973316580985e-15,,,,
K8,561,0.00928291038042,0.18994148249999998,2,6.070961098,0.091099207,4.128641872824801e-16,,,,
K8,560,0.009276794225174,0.189710445,2,6.073102029,0.091077678,2.8275992658421956e-16,,,,
K8,559,0.009273059394585,0.189245949,2,6.083545924,0.091095482,3.7816971776294395e-16,,,,
K8,558,0.009333851053859999,0.189162521,2,6.084194986,0.091474585,3.2786273695961654e-16,,,,
K8,557,0.00926039743154,0.188567314,2,6.09995628,0.090805604,5.152128723651117e-16,,,,
K8,556,0.009315850901885,0.188256226,2,6.105823136,0.091496421,5.134781488891349e-16,,,,
K8,555,0.00933637810909,0.18798711780000002,2,6.11341181,0.09163081,5.793976409762536e-16,,,,
K8,554,0.00932015596938,0.18796573639999997,2,6.115510079,0.091438178,6.227657278756737e-16,,,,
K8,553,0.009314021291905,0.187500572,2,6.124177479,0.091418975,5.117434254131581e-16,,,,
K8,552,0.009364211239944,0.18704834,2,6.134187266,0.092150891,9.367506770274758e-17,,,,
K8,551,0.009341180166150001,0.18675808,2,6.140354254,0.091785072,3.2959746043559335e-17,,,,
K8,550,0.009342294416316,0.186451969,2,6.147668712,0.091734279,2.2551405187698492e-17,,,,
K8,549,0.009391640811024,0.186185207,2,6.152376725,0.092506871,4.683753385137379e-17,,,,
K8,548,0.00934827383159,0.18566350939999998,2,6.165837487,0.091874096,3.9898639947466563e-17,,,,
K8,547,0.009417459182784001,0.18529710770000002,2,6.174245135,0.092865039,1.0408340855860843e-16,,,,
K8,546,0.009367075217265,0.185226822,2,6.176046701,0.092084492,3.2959746043559335e-17,,,,
K8,545,0.009414198789732,0.184737072,2,6.189954397,0.092585989,9.194034422677078e-17,,,,
K8,544,0.009389223867515,0.18466060639999998,2,6.192214611,0.092462462,1.0408340855860843e-17,,,,
K8,543,0.00940606457584,0.184261284,2,6.20219257,0.092554734,2.7755575615628914e-17,,,,
K8,542,0.009386067645066,0.183715725,2,6.214902683,0.092516256,6.938893903907228e-17,,,,
K8,541,0.00943315287573,0.183246536,2,6.22674413,0.093019607,7.28583859910259e-17,,,,
K8,540,0.009410959744005,0.182895966,2,6.235179576,0.092987986,6.071532165918825e-17,,,,
K8,539,0.009450155490455,0.182790928,2,6.241867683,0.093373015,2.949029909160572e-17,,,,
K8,538,0.009383915924595,0.18232893,2,6.253793591,0.09237008,5.898059818321144e-17,,,,
K8,537,0.009449861152877,0.18185640339999998,2,6.260791775,0.093341218,3.469446951953614e-18,,,,
K8,536,0.00942108559511,0.18165285109999998,2,6.269134643,0.092945086,1.3877787807814457e-16,,,,
K8,535,0.009499219265820001,0.181374912,2,6.273245646,0.093849431,1.734723475976807e-18,,,,
K8,534,0.009475119816972,0.18075922,2,6.288961661,0.093651973,5.724587470723463e-17,,,,
K8,533,0.009464039681908,0.18049972530000002,2,6.295439963,0.093637656,4.683753385137379e-17,,,,
K8,532,0.009535198438368,0.18033763889999999,2,6.299006806,0.094475586,4.163336342344337e-17,,,,
K8,531,0.00950563564869,0.17982330319999998,2,6.311885106,0.094250401,4.336808689942018e-17,,,,
K8,530,0.00949690306704,0.179747047,2,6.313377887,0.093869584,7.632783294297951e-17,,,,
K8,529,0.00952718233787,0.179232674,2,6.328377609,0.09446096,9.194034422677078e-17,,,,
K8,528,0.00956251877514,0.17870620729999998,2,6.338938663,0.09501036,1.6653345369377348e-16,,,,
K8,527,0.009475818581908,0.178434601,2,6.347652422,0.093702891,7.45931094670027e-17,,,,
K8,526,0.009524396160012,0.178146973,2,6.355582513,0.094271462,1.8388068845354155e-16,,,,
K8,525,0.009564329445372,0.177774372,2,6.360041711,0.09475505,1.0234868508263162e-16,,,,
K8,524,0.009557579464454,0.177339706,2,6.373252583,0.094996289,2.1510571102112408e-16,,,,
K8,523,0.009550952431165,0.17697916,2,6.381014446,0.094806714,1.7694179454963432e-16,,,,
K8,522,0.00954344895806,0.176584148,2,6.390755425,0.094779075,1.734723475976807e-16,,,,
K8,521,0.009546740223467999,0.17623714450000003,2,6.398325312,0.094712512,1.1622647289044608e-16,,,,
K8,520,0.009595124596485,0.175840092,2,6.408249493,0.095393496,1.1622647289044608e-16,,,,
K8,519,0.0095982703047,0.175492077,2,6.416161813,0.095400093,1.3010426069826053e-16,,,,
K8,518,0.00957746782896,0.17496276859999998,2,6.431259875,0.095216815,3.2959746043559335e-17,,,,
K8,517,0.009630388025867999,0.174749947,2,6.433955862,0.09599186,9.71445146547012e-17,,,,
K8,516,0.00963659000659,0.174382534,2,6.44358024,0.095944092,5.551115123125783e-17,,,,
K8,515,0.009604611211212,0.173962174,2,6.454924348,0.09559045,2.7755575615628914e-17,,,,
K8,514,0.009638854243992,0.17348409650000002,2,6.467083452,0.096180703,1.734723475976807e-18,,,,
K8,513,0.009649256208754,0.17296079639999998,2,6.475729984,0.09625659,3.9898639947466563e-17,,,,
K8,512,0.009666130650192,0.172722092,2,6.48430238,0.096515079,1.5959455978986625e-16,,,,
K8,511,0.0096556085805,0.172455998,2,6.491762793,0.096034882,5.724587470723463e-17,,,,
K8,510,0.00966022371084,0.172123318,2,6.499486463,0.096273956,1.0408340855860843e-16,,,,
K8,509,0.009681334933812,0.171464806,2,6.51376551,0.096817257,1.97758476261356e-16,,,,
K8,508,0.00971723455759,0.171122704,2,6.522814189,0.097379494,2.6194324487249787e-16,,,,
K8,507,0.009665883092400001,0.17074268339999998,2,6.534633502,0.09666129,2.411265631607762e-16,,,,
K8,506,0.009657101202254999,0.170467091,2,6.541133904,0.096640312,2.6194324487249787e-16,,,,
K8,505,0.009697335912852,0.170103874,2,6.547174336,0.097010694,1.960237527853792e-16,,,,
K8,504,0.00971296033012,0.169382153,2,6.566203594,0.097586889,3.1051550219984847e-16,,,,
K8,503,0.009682982940312,0.169190292,2,6.572004703,0.096841453,3.139849491518021e-16,,,,
K8,502,0.009683336763336,0.168584766,2,6.584923316,0.096986949,4.2500725161431774e-16,,,,
K8,501,0.009774347563116001,0.168091297,2,6.597621216,0.098292592,3.7816971776294395e-16,,,,
K8,500,0.009700307855395,0.16767242429999998,2,6.607481323,0.097535314,4.839878497975292e-16,,,,
K8,499,0.00977719289181,0.167330799,2,6.615543406,0.098363237,5.117434254131581e-16,,,,
K8,498,0.009776346423564,0.166791897,2,6.629600057,0.098501683,4.2847669856627135e-16,,,,
K8,497,0.009733509536256,0.166625671,2,6.634852685,0.097804352,4.978656376053436e-16,,,,
K8,496,0.009800617365933,0.166164837,2,6.64330859,0.098619835,5.082739784612045e-16,,,,
K8,495,0.009803127151515,0.165726128,2,6.656769093,0.098754006,5.533767888366015e-16,,,,
